winery,avg_score
Domaine Vincent Girardin       ,91.44
Domaine Vincent Pinard         ,91.0
Domaine Vincent Stoeffler      ,88.3333333333
Domaine Virginie Thunevin      ,88.0
Domaine Viticole de la Ville de,88.5
Domaine Vrignaud               ,89.1818181818
Domaine Weinbach               ,92.5806451613
Domaine Zinck                  ,89.2826086957
Domaine Zind-Humbrecht         ,92.5247524752
Domaines Astruc                ,86.1666666667
Domaines Barons de Rothschild (,86.0769230769
Domaines Bunan                 ,87.7692307692
Domaines de Provence           ,84.0
Domaines Devillard             ,89.0
Domaines Dominique Piron       ,91.5
Domaines Duffort               ,88.0
Domaines Landron               ,90.25
Domaines Lapalu                ,85.4
Domaines Ott                   ,89.8888888889
Domaines Paul Mas              ,86.3333333333
Domaines Pierre Chavin         ,86.125
Domaines Schlumberger          ,90.5
Domaines Tatin                 ,86.6666666667
Domaines Vinet                 ,89.0
Domaines Vinsmoselle           ,88.75
Domdechant Werner              ,91.0487804878
Domenico                       ,86.2222222222
Domenico Cavazza               ,86.6666666667
Domenico Clerico               ,89.7142857143
Domenico de Bertiol            ,85.5
Domenico Fraccaroli            ,87.25
Domeniile Panciu               ,88.5
Domeniile Sahateni             ,85.0
Domiciano de Barrancas         ,86.0
Domingo Hermanos               ,85.4
Domingo Molina                 ,87.5714285714
Domini de la Cartoixa          ,90.0
Dominican Oaks                 ,84.3846153846
Dominio Basconcillos           ,90.75
Dominio Buenavista             ,87.0
Dominio de Atauta              ,92.1666666667
Dominio de Berzal              ,93.5
Dominio de Eguren              ,85.0
Dominio de la Vega             ,84.3333333333
Dominio de Punctum             ,84.75
Dominio de Tares               ,90.7894736842
Dominio del Plata              ,86.75
Dominio del Viento             ,82.0
Dominio Do Bibei               ,90.5
Dominio Dostares               ,87.8
Dominio IV                     ,90.1
Dominio Lasierpe               ,85.0
Dominios de Castilla           ,87.0
Dominique Cornin               ,88.0
Dominique Pabiot               ,88.0
Domino                         ,83.9090909091
Dominus                        ,91.4615384615
Domodimonti                    ,86.4
Domus Aurea                    ,91.3333333333
Domus Vitae                    ,88.0
Domäne Wachau                  ,90.35
Domìni Veneti                  ,88.0
Don & Sons                     ,87.0
Don Bernardino                 ,87.8
Don Cristobal 1492             ,83.75
Don Giovanni                   ,83.0
Don Leta                       ,83.0
Don Manuel Villafañe           ,89.4545454545
Don Miguel Gascón              ,86.75
Don Olegario                   ,87.0
Don Ramón                      ,85.0
Don Rodolfo                    ,85.8
Don Tony Perez                 ,89.75
Dona Maria                     ,88.5
Dona Maria-Júlio Bastos        ,88.1818181818
Donatella Cinelli Colombini    ,90.3571428571
Donati                         ,86.4193548387
Donato D'Angelo                ,88.0
Donelan                        ,91.6428571429
Donelli                        ,85.6666666667
Donjon de Bruignac             ,85.0
Donkey & Goat                  ,89.9122807018
Donna Anita                    ,86.0
Donna Laura                    ,87.0
Donna Olga                     ,90.3
Donna Olimpia 1898             ,89.375
Donnachiara                    ,88.7222222222
Donnafugata                    ,89.8
Donne Fittipaldi               ,88.0
Donovan-Parke                  ,84.0
Donum                          ,92.6097560976
Doolhof                        ,88.5
Doon Buggy                     ,83.0
Dopff & Irion                  ,87.671875
Dopff Au Moulin                ,88.0
Doqi                           ,87.5
Doran                          ,91.0
Doren                          ,91.5
Dorigati                       ,87.0
Dorigo                         ,87.4
Dornier                        ,86.3333333333
Dos Cabezas                    ,83.3333333333
Dos Lagos Vineyards            ,92.0
Dos Victorias                  ,89.5
Dosio                          ,89.4444444444
Double Bond                    ,85.0
Double Canyon                  ,91.25
Double Eagle                   ,92.0
Doubleback                     ,93.5
Douce Nature                   ,85.0
Doudet Naudin                  ,85.7142857143
Douglas Green                  ,86.2
Douglas Vineyards              ,91.0
Dougos                         ,86.5
Doukénie                       ,83.9444444444
Douro Family Estates           ,88.25
Douro Prime                    ,89.3333333333
Dourthe                        ,86.9230769231
Dovev                          ,85.0
Dow's                          ,91.3888888889
Dowsett Family                 ,90.5555555556
Doyenne                        ,90.8139534884
Doña Catalina                  ,83.5
Doña Isadora                   ,84.0
Doña Paula                     ,86.8947368421
Doña Silvina                   ,90.5
Dr. Bürklin-Wolf               ,90.8571428571
Dr. F. Weins-Prüm              ,91.0
Dr. Fischer                    ,88.7272727273
Dr. H. Thanisch (Erben Müller-B,90.725
Dr. H. Thanisch (Erben Thanisch,90.1515151515
Dr. Heidemanns-Bergweiler      ,90.12
Dr. Hermann                    ,90.8
Dr. Heyden                     ,87.4615384615
Dr. Klapper                    ,85.0
Dr. Konstantin Frank           ,88.3692307692
Dr. Leimbrock                  ,89.2
Dr. Loosen                     ,91.3541666667
Dr. Loosen & J. Christopher    ,94.0
Dr. Nägler                     ,89.2142857143
Dr. Pauly Bergweiler           ,89.5223880597
Dr. Volkmar                    ,87.8
Dr. Wagner                     ,89.8
Dr. Wehrheim                   ,88.0
Dr. Willkomm                   ,87.0
Dracaena                       ,90.6666666667
Draga                          ,88.1666666667
Dragonette                     ,90.4482758621
Dragonfly Creek                ,83.0
Drake                          ,90.0
Drappier                       ,90.48
Drassanes                      ,83.5
Draxton                        ,88.2857142857
Dreamer                        ,82.3333333333
Dreaming Tree                  ,84.5
Drei Donà                      ,87.6666666667
Drei Donà Tenuta La Palazza    ,87.0
Dreolino                       ,87.2
Drew                           ,90.125
Dreyer Sonoma                  ,87.0
Drink Washington State         ,88.0
Drops of Jupiter               ,89.0
Drouet Frères                  ,84.0
Drouhin Oregon Roserock        ,90.6
Druida                         ,92.0
Drumheller                     ,86.2857142857
Drusian                        ,87.2
Dry Creek Vineyard             ,89.2133333333
Dry Mill                       ,85.0
Dry River                      ,90.2857142857
Drylands                       ,88.8
Drytown                        ,86.1111111111
DSG Vineyards                  ,81.0
Duarte Georgetown              ,86.25
Dubacano                       ,83.0
Dubindil                       ,86.5
Dubl                           ,90.75
Dubost                         ,90.0
Duca del Frassino              ,83.2857142857
Duca di Salaparuta             ,87.7
Duca di Saragnano              ,87.0
DuCard                         ,86.75
Duchessa Lia                   ,86.6666666667
Duchman Family                 ,84.6
Duck Pond                      ,87.2666666667
Duck Walk                      ,83.0
Duckhorn                       ,91.3918918919
Due Cani                       ,84.6
Due Vigne                      ,86.0
Duemani                        ,90.25
Duende                         ,84.0
Dujac Fils & Pere              ,91.3333333333
Dumas Station                  ,89.6923076923
Duménil                        ,89.0
Dunbar                         ,89.3333333333
Dundee Springs                 ,85.5
Dunham                         ,90.393442623
Dunites                        ,90.0
Dunnewood                      ,84.5
Dunning Vineyards              ,86.6875
Dunstan                        ,89.0
Duo des Mers                   ,85.0
Duorum                         ,90.1785714286
Duran                          ,86.0
Durant                         ,90.9166666667
Durbanville Hills              ,85.5714285714
Durham-Agrellos                ,93.0
Durigutti                      ,88.5769230769
Dusk to Dawn                   ,87.0
Dussek Family Cellars          ,86.5
Dusted Valley                  ,90.0579710145
Dusty Cellars                  ,87.0
Dutch Bill Creek               ,85.0
Dutch Henry Winery             ,85.0
Dutcher Crossing               ,87.1428571429
Dutschke                       ,90.0
Dutton Estate                  ,90.0217391304
Dutton-Goldfield               ,91.74
Duval & Blanchet               ,85.3333333333
Duval-Leroy                    ,90.7368421053
Duvernay                       ,87.5
DuVon                          ,88.0
Dveri-Pax                      ,88.5
Dyer                           ,93.6666666667
Dynamite Vineyards             ,85.5
Dynasty Cellars                ,88.0
Dão Sul                        ,88.2558139535
Díaz Bayo                      ,91.0
dîner                          ,88.0
Dönnhoff                       ,93.5
Dürer-Weg                      ,86.5
Dürnberg                       ,88.48
E. Guigal                      ,91.2380952381
E. Pira e Figli (Chiara Boschis,91.0
E16                            ,89.5454545455
Eagle & Rose Estate            ,88.0
Eagle Canyon                   ,86.0
Eagle Castle                   ,83.0
Eagle Eye                      ,86.1666666667
Eagle Glen                     ,87.5
Eagle Ridge                    ,87.25
Eaglepoint Ranch               ,89.5
Eagles Landing                 ,86.0
Eaglewood                      ,84.0
Early Mountain                 ,87.0769230769
Earth Wise                     ,83.0
Earth's Harvest                ,85.3333333333
Earthquake                     ,88.2
Earthshaker                    ,84.0
Earthworks                     ,89.75
Eastburn Vineyards             ,90.0
Easton                         ,89.564516129
Eberle                         ,87.4150943396
EBGB                           ,83.0
Ebner-Ebenauer                 ,90.8181818182
Ebony                          ,92.0
Ecco Domani                    ,84.5
Echelon                        ,84.5
Echeverria                     ,86.5
Echo Bay                       ,87.3333333333
Echo Ridge                     ,89.5
Ecker                          ,88.5
Eclectic                       ,85.0
Eco Terreno                    ,85.6
eco.love                       ,85.0
ecoVINO                        ,86.0
Eden Canyon                    ,85.0
Eden Road                      ,87.5
EdenVale                       ,82.6666666667
Eder                           ,92.1538461538
Edetària                       ,88.5714285714
Edge                           ,87.75
Edgebaston                     ,88.0
Edgewood                       ,81.5
Edi Keber                      ,90.0
Edi Simcic                     ,88.0
Edizione Pennino               ,92.0
Edmeades                       ,88.96
Edmond August                  ,87.0
Edmonds Winery                 ,84.25
Edna Valley Vineyard           ,87.2162162162
Edoardo Miroglio               ,89.25
Eduardo Garrido García         ,89.1428571429
Educated Guess                 ,85.2666666667
Edward Sellers                 ,84.0
Edwards                        ,82.0
Edwin Dyer                     ,86.6666666667
Efeste                         ,91.2419354839
Egeo                           ,85.6666666667
Egger-Ramer                    ,87.3333333333
Ego Bodegas                    ,87.2
Egon Müller                    ,92.0
Eguren                         ,83.6666666667
Eguren Ugarte                  ,88.0
Ehlers Estate                  ,91.5
Ehrenberg                      ,89.0
Ehret                          ,88.1764705882
Ehrhardt                       ,86.0
Eichinger                      ,92.7619047619
Eifel-Pfeiffer                 ,90.0
Eight Bells                    ,88.95
Eight Sides                    ,88.0
Eighty Four                    ,91.0
Eikeboom                       ,89.0
Eikendal                       ,87.875
Eisold-Smith                   ,89.8
Ektimo Vineyards               ,86.625
El Arte de Vivir               ,86.0
El Bully                       ,87.0
El Burro                       ,86.0
El Capricho                    ,89.3333333333
El Centimo                     ,91.0
El Circulo                     ,85.0
El Cortijillo                  ,85.0
El Coto                        ,87.0666666667
El Encanto                     ,82.0
El Enemigo                     ,90.6774193548
El Escocés Volante             ,86.0
El Esteco                      ,88.4545454545
El Fogón                       ,83.6666666667
El Furioso                     ,83.0
El Ganador                     ,84.0
El Grifo                       ,84.75
El Hada                        ,86.0
El Hijo                        ,89.5
El Huique                      ,86.5714285714
El Lugar                       ,90.8571428571
El Molet                       ,87.3333333333
El Molinet                     ,85.0
El Molino                      ,87.0
El Molino de Puelles           ,89.0
El Nido                        ,90.6666666667
El Pensador                    ,85.6666666667
El Pistolero                   ,90.0
El Porvenir                    ,84.0
El Prado                       ,85.0
El Raval                       ,87.0
El Roy                         ,88.0
El Sequé                       ,91.0
El Solar de Orfila             ,85.4
El Sombrero                    ,91.0
El Toqui                       ,84.0
El Vegro                       ,84.0
El Vin                         ,84.0
El Vinculo                     ,88.0
El Xamfrà                      ,86.8
Elderton                       ,89.8
Eldridge Estate                ,93.0
Eleanor                        ,87.25
Electra                        ,90.0
Element                        ,86.5
Elements                       ,85.0
Elements by Artesa             ,86.0
Elements of Sonoma             ,85.6666666667
Elena Fucci                    ,90.0
Elena Walch                    ,89.25
Elephant Hill                  ,92.0
Elephant Seven                 ,87.6666666667
Eleusis                        ,80.0
Eleva                          ,88.5
Elevation Cellars              ,89.4545454545
Eleven                         ,86.5
Eleven Eleven                  ,91.1666666667
Elfenhof                       ,89.0
Elgin Vintners                 ,86.5
Eli Madyson                    ,92.0
Eliana                         ,85.0
Elias Mora                     ,90.75
Elio Altare                    ,92.0
Elio Filippino                 ,90.0
Elio Grasso                    ,90.7142857143
Elio Perrone                   ,87.5
Elios                          ,86.1666666667
Elisabetta                     ,87.5
Eliseo Silva                   ,85.0
Elizabeth Chambers             ,92.0555555556
Elizabeth Rose                 ,83.75
Elk Cove                       ,90.9583333333
Elk Creek Vineyards            ,83.0
Elkhorn Peak                   ,87.25
Elkhorn Ridge                  ,86.0
Elki                           ,86.0
Ellanelle                      ,93.0
Ellena                         ,88.1666666667
Ellman Family                  ,90.0
Elqui Wines                    ,85.8
Elsom Cellars                  ,87.8888888889
Elvio Cogno                    ,91.8
Elyse                          ,90.6111111111
Elysian Fields                 ,85.0
Emblem                         ,87.9
Emerald Hare                   ,87.4
Emeri                          ,83.0
Emeritus                       ,91.25
Emerson                        ,86.625
Emery                          ,83.0
Emevé                          ,83.0
Emidio Pepe                    ,88.5
Emile Balland                  ,87.3333333333
Emile Beyer                    ,89.2142857143
Emile Leclère                  ,89.25
Emiliana                       ,86.8727272727
Emilio Bulfon                  ,86.3333333333
Emilio Moro                    ,91.3870967742
Emilio Rojo                    ,93.0
Emilio's Terrace               ,88.0
Emina                          ,87.76
Emineo                         ,91.0
Emmanuel Fellot                ,89.0
Emmerich Knoll                 ,92.9302325581
Emmi Veruccia                  ,89.0
Emmolo                         ,85.875
Empire Estate                  ,91.0
Emrich-Schonleber              ,87.0
Emvy Cellars                   ,84.0
En Fuego                       ,84.0
En Garde                       ,90.5945945946
Enanzo                         ,86.0
Enate                          ,86.125
Encanto                        ,86.6666666667
Encendido                      ,86.0
Enclave                        ,93.0
Encosta do Sobral              ,85.5
Encostas de Estremoz           ,88.75
Endrizzi                       ,86.5
Enio Ottaviani                 ,88.0
Enjingi                        ,87.0
Enjoie                         ,87.0
Enkidu                         ,86.6
Eno                            ,88.0
Enon                           ,88.0
Enoport                        ,86.4705882353
Enos Vineyard                  ,90.0
Enoteca Five                   ,87.1666666667
Enotria                        ,86.9166666667
Enrico Gatti                   ,90.0
Enrico Serafino                ,88.2
Enrique Foster                 ,87.625
Enrique Mendoza                ,89.2666666667
EnRoute                        ,92.2
Ensemble                       ,84.0
ENSO                           ,88.3333333333
Enticer                        ,92.0
Entrepreneur                   ,90.0
Entropy Cellars                ,87.5
Entwine                        ,84.5
Envolve                        ,85.5555555556
Envy                           ,88.96
Enza                           ,84.0
Enzo Boglietti                 ,91.3333333333
Eola Hills                     ,87.0454545455
EOS                            ,87.4130434783
Epicurean                      ,89.0
Epilogo                        ,84.0
Epilogue                       ,86.0
Epiphany                       ,89.1086956522
Episode                        ,90.0
Epoch Estate Wines             ,93.0
Eponymous                      ,87.75
Eppalock Ridge                 ,88.0
Equifera                       ,91.0
Equilibrio                     ,85.75
Equinox                        ,89.6
Equinox Estate                 ,89.0
Eradus                         ,89.5555555556
Erath                          ,87.7692307692
Erba                           ,88.0
Erede di Chiappone Armando     ,89.0
Eredi Enzo Raspi               ,90.0
Eredi Lodali                   ,91.0
Eresma                         ,85.5
Eric Cottat                    ,84.0
Eric Guerra                    ,85.0
Eric Kent                      ,90.7142857143
Eric Louis                     ,86.0
Eric Ross                      ,84.6666666667
Eric Taillet                   ,89.0
Erich & Walter Polz            ,88.6666666667
Erich Scheiblhofer             ,85.0
Erik Banti                     ,87.7142857143
Eristavi Winery                ,86.0
Ermacora                       ,86.0
Ermisch                        ,90.3333333333
Ermita Veracruz                ,88.0
Ernest                         ,88.5
Ernest & Julio Gallo           ,89.25
Ernest Rapeneau                ,83.6666666667
Ernesto Camou y Camou          ,84.0
Ernesto Catena                 ,86.2
Ernie Els                      ,90.6470588235
Ernst Bretz                    ,89.0
Ernst Gouws & Co.              ,84.4
Ernst Triebaumer               ,87.0
Errazuriz                      ,88.6060606061
Erste Neue                     ,87.962962963
Eruption                       ,92.0
Ervideira                      ,83.0
Erwin Sabathi                  ,89.6666666667
Erzetič                        ,88.4
Erzsébet Pince                 ,89.75
Escalada Do Sil                ,90.0
Escalera                       ,91.0
Escarpment                     ,91.0769230769
Eschenhof Holzer               ,88.3333333333
esedos                         ,84.0
Esk Valley                     ,90.1428571429
Esoterica by Kent Rasmussen    ,86.0
Espana Robles                  ,89.0
Espaço Rural                   ,88.1111111111
Espectacle                     ,81.0
Esperanza                      ,86.1111111111
Esperto                        ,85.25
Espiritu de Argentina          ,83.4285714286
Espiritu de Chile              ,85.2
Espuela del Gaucho             ,83.1818181818
Ess & See                      ,90.0
Essay                          ,85.5
Esser                          ,85.8235294118
Esser Cellars                  ,83.0
Estampa                        ,87.2
Estancia                       ,85.935483871
Estancia Piedra                ,81.5
Estandon                       ,86.75
Estate 1856                    ,85.3333333333
Estate Biblia Chora            ,87.4117647059
Estate Constantin Gofas        ,86.2222222222
Estate Crush                   ,87.0
Estate Raptis                  ,87.0
Estefania                      ,88.75
Esterházy                      ,90.375
Esterlin                       ,89.5
Esterlina                      ,88.25
Estraié                        ,82.0
Estrella Creek                 ,80.0
Estrin                         ,87.0
Eszterbauer                    ,87.0
Et Cetera                      ,88.0
Et Fille                       ,86.75
Etablissements Thunevin        ,88.0
Eterna Juventud                ,83.0
Eternal                        ,89.4444444444
Etienne Boileau                ,88.75
Etienne de Tauriac             ,87.5
Etienne le Riche               ,91.6666666667
Etko                           ,89.0
Etude                          ,91.0952380952
Eucaliptus                     ,90.0
Euclid Wines                   ,87.0
Eufloria                       ,88.2
Eugen Müller                   ,90.6666666667
Eugene Wine Cellars            ,89.0
Eugenio Bocchino               ,95.0
Eugenio Bustos                 ,83.5
Eugenio Collavini              ,88.125
Evaia                          ,88.0
Evangelo                       ,88.0
Evans & Tate                   ,86.4615384615
Evel                           ,89.0
Evening Land                   ,89.5714285714
Eventide Cellar                ,86.6666666667
Everett Ridge                  ,89.1666666667
Evergreen                      ,87.5
Evergreen Vineyards            ,87.0
Everhart Cellars               ,89.6666666667
Evesham Wood                   ,87.3333333333
Evodia                         ,87.0
Evohé                          ,83.0
Evoke                          ,84.0
Evolve                         ,89.0
Ex                             ,89.5
Excelsior                      ,86.1
Exclusiv                       ,85.0
Exem                           ,86.0
Eximius                        ,85.3333333333
Experience                     ,83.0
Expression 34                  ,93.0
Expression 38                  ,90.4166666667
Expression 39                  ,91.1666666667
Expression 44°                 ,89.5
Exquisite Wines                ,88.0
Exton Park Vineyard            ,93.3333333333
Exuberance                     ,90.0
Ey                             ,88.0
Eye Candy                      ,82.75
F X Pichler                    ,93.0810810811
F. Mallo et Fils               ,86.0
F.J. Serra                     ,84.25
F.lli Trinchero                ,87.0
F2F                            ,88.5
Fabbioli Cellars               ,87.6
Fabiano                        ,87.6363636364
Fabien Collonge                ,89.8
Fabio Motta                    ,88.5
Fable Mountain                 ,91.5
Fabre en Provence              ,87.0
Fabre Montmayou                ,86.6551724138
Fabrizio Battaglino            ,87.0
Fabrizio Dionisio              ,88.5714285714
Factories & Smoke              ,86.0
Failla                         ,92.4047619048
Failla Jordan                  ,91.3333333333
Fair Hare                      ,80.5
Fairbank Sutton Grange         ,89.3333333333
Fairhope                       ,87.0
Fairsing                       ,90.4545454545
Fairvalley                     ,85.3
Fairview                       ,88.3076923077
Fairview Cellars               ,91.0
Faiveley                       ,89.8571428571
Falchini                       ,87.6666666667
Falcone                        ,91.3214285714
Falcor                         ,86.1111111111
Falernia                       ,84.4375
Falesco                        ,88.85
Falezza                        ,84.3333333333
Falkenstein                    ,88.0
Falkner                        ,88.1666666667
Fall Creek                     ,82.8
Fall Line                      ,89.8
Fallbrook                      ,85.9090909091
Fallon Place                   ,88.6666666667
False Bay                      ,86.0
Falua                          ,86.5102040816
Famiglia Cielo                 ,86.0
Famiglia Meschini              ,86.0
Familia Cassone                ,87.8571428571
Familia Cecchin                ,85.0
Familia Colombi                ,82.0
Familia Deicas                 ,87.5384615385
Familia Marguery               ,86.625
Familia Mayol                  ,85.0
Familia Montaña                ,80.0
Familia Schroeder              ,85.0454545455
Familia Solana                 ,85.0
Familia Traversa               ,83.0
Familia Villanueva             ,90.0
Familie Zull                   ,88.75
Famille d'Amecourt             ,87.0
Famille Fabre                  ,87.0
Famille Hauller                ,87.0
Famille Laplace                ,89.45
Famille Negrel                 ,87.0
Famille Perrin                 ,89.875
Famille Quiot                  ,84.0
Familly Valéry                 ,89.0
Família Oliveda                ,83.5
Fanetti - Tenuta S. Agnese     ,88.6666666667
Faniel et Fils                 ,88.6
Fantelli                       ,90.0
Fantesca                       ,86.0
Fanti                          ,89.1052631579
Fantinel                       ,87.8333333333
Fanucchi                       ,83.5
Far Niente                     ,93.0
Farella-Park                   ,91.0
Farina                         ,89.0
Farnese                        ,87.0333333333
Farnetella                     ,87.6666666667
Farrier                        ,82.0
Fasi Crest                     ,83.0
Fassati                        ,83.0
Fat Barrel                     ,85.5
Fat Bastard                    ,86.0
Fat Cat                        ,84.75
Fat Gaucho                     ,83.75
Fat Monk                       ,86.0
Fatalone                       ,84.0
Fattoi                         ,90.3846153846
Fattori                        ,87.85
Fattoria Alois                 ,86.5
Fattoria Ambra                 ,90.75
Fattoria Bagnolo               ,87.5
Fattoria Bini                  ,86.0
Fattoria Campigiana            ,87.0
Fattoria Carpineta Fontalpino  ,85.6666666667
Fattoria Coroncino             ,86.6666666667
Fattoria Corzano e Paterno     ,87.0
Fattoria dei Barbi             ,90.24
Fattoria Del Cerro             ,87.7777777778
Fattoria del Pino              ,88.0
Fattoria della Talosa          ,87.1428571429
Fattoria di Basciano           ,87.0
Fattoria di Casalbosco         ,88.4
Fattoria di Cinciano           ,85.0
Fattoria di Corsignano         ,90.7142857143
Fattoria di Felsina            ,92.5
Fattoria di Grignano           ,88.6363636364
Fattoria di Lamole             ,88.25
Fattoria di Magliano           ,88.9285714286
Fattoria di Montecchio         ,86.0
Fattoria di Montemaggio        ,88.6
Fattoria di Petrognano         ,86.75
Fattoria di Petroio            ,87.6
Fattoria di Ruppiano           ,86.0
Fattoria di Sammontana         ,86.0
Fattoria di San Quintino       ,85.0
Fattoria di Valiano            ,88.3333333333
Fattoria Fibbiano              ,86.8888888889
Fattoria Garbole               ,87.0
Fattoria Giuseppe Savini       ,84.125
Fattoria Il Colombaio          ,87.0
Fattoria Il Lago               ,89.0
Fattoria Il Muro               ,85.3333333333
Fattoria il Palagio            ,86.0
Fattoria Kappa                 ,91.0
Fattoria la Castellina         ,85.3333333333
Fattoria La Lecciaia           ,89.3703703704
Fattoria La Massa              ,92.5
Fattoria La Ripa               ,87.5
Fattoria La Rivolta            ,88.8888888889
Fattoria La Striscia           ,87.6666666667
Fattoria La Vialla             ,87.8333333333
Fattoria Laila                 ,85.6
Fattoria Lavacchio             ,87.5
Fattoria Le Pupille            ,89.9565217391
Fattoria Le Sorgenti           ,86.5
Fattoria Le Terrazze           ,87.0
Fattoria Mantellassi           ,87.6153846154
Fattoria Montecchio            ,87.25
Fattoria Montellori            ,87.6666666667
Fattoria Moretto               ,86.8
Fattoria Nittardi              ,91.0
Fattoria Paradiso              ,88.0
Fattoria Petriolo              ,85.6666666667
Fattoria Petrolo               ,94.125
Fattoria Poggerino             ,89.4
Fattoria Poggio Capponi        ,90.0
Fattoria San Felo              ,88.1818181818
Fattoria San Francesco         ,86.0
Fattoria San Michele a Torri   ,88.5
Fattoria Sardi                 ,88.0
Fattoria Scopone               ,88.7142857143
Fattoria Selvanova             ,87.0
Fattoria Sorbaiano             ,90.5
Fattoria Terre del Marchesato  ,90.6666666667
Fattoria Torre a Cona          ,90.8
Fattoria Tregole               ,89.6666666667
Fattoria Uccelliera            ,86.0
Fattoria Valacchi              ,89.0
Fattoria Vitiano               ,86.0
Fattoria Zerbina               ,88.4444444444
Fattorie Parri                 ,88.6666666667
Fattorie Romeo del Castello    ,91.0
Fatty Pope                     ,86.0
Fault Line                     ,85.0
Faunus                         ,87.0
Faust                          ,87.5714285714
Fausta                         ,89.0
Faustino Rivero Ulecia         ,86.5
Fay                            ,89.5
Fayolle Fils & Fille           ,91.3333333333
Fazeli Cellars                 ,88.2142857143
Fazi Battaglia                 ,87.75
Fazio                          ,86.4210526316
Feather                        ,91.5454545455
Federico Paternina             ,85.0
Fedriani Laffitte              ,87.0
Feiler-Artinger                ,90.3846153846
Feist                          ,88.25
FEL                            ,91.2380952381
Felipe Rutini                  ,88.0
Felix Callejo                  ,86.6
Felix Lavaque                  ,85.75
Felix Solis                    ,84.5
Feliz Noche                    ,88.4444444444
Felline                        ,88.0
Felsina                        ,91.4375
Felsner                        ,88.6666666667
Felten Cellars                 ,87.625
Felton Road                    ,90.7058823529
Fenestra                       ,87.0736842105
Ferdinand                      ,89.3333333333
Ferghettina                    ,90.5714285714
Ferguson Crest                 ,89.25
Ferllen                        ,87.0
Fern Ridge                     ,82.0
Fernando Diéguez Otero         ,87.0
Fernando Dupont                ,92.0
Fernando Torres Torrent        ,84.0
Ferngrove                      ,87.0
Fernwood                       ,85.9
Fernz                          ,86.5
Fernández de Piérola           ,87.5
Fernández Gómez                ,87.8888888889
Ferrandes                      ,88.0
Ferrando                       ,94.5
Ferrari                        ,90.7692307692
Ferrari Iris & Figli           ,89.0
Ferrari Iris e Figli           ,89.5
Ferrari-Carano                 ,89.0178571429
Ferraton Pere et Fils          ,87.4615384615
Ferraud et Fils                ,86.9
Ferreira                       ,89.625
Ferrer Bobet                   ,91.0
Ferrero                        ,88.4444444444
Ferriere Vineyards             ,87.5
Ferro Family Wines             ,88.0
Ferrocinto                     ,87.0
Ferruccio Deiana               ,89.0
Ferruccio Sgubin               ,87.5555555556
Ferrum                         ,87.0
Ferré I Catasús                ,87.0
Fess Parker                    ,89.6203703704
Fesstivity                     ,90.5
Festival and Feast             ,87.5
Fetish                         ,89.0
Fetzer                         ,85.8421052632
Feudi del Pisciotto            ,85.4285714286
Feudi della Medusa             ,88.6666666667
Feudi di San Gregorio          ,90.0196078431
Feudi di San Marzano           ,87.0833333333
Feudi di Terra d'Otranto       ,86.6666666667
Feudo Antico                   ,89.0
Feudo Arancio                  ,87.8260869565
Feudo di Gulfa                 ,87.0
Feudo di Santa Tresa           ,86.7777777778
Feudo Disisa                   ,87.7222222222
Feudo Maccari                  ,87.9090909091
Feudo Monaci                   ,87.0
Feudo Montoni                  ,88.0
Feudo Principi di Butera       ,88.2692307692
Feudo Solaria                  ,87.3333333333
Fiddlebender                   ,84.75
Fiddlehead                     ,90.7692307692
Fiddlehead Cellars             ,90.0
Fiddletown Cellars             ,89.3076923077
Fidelitas                      ,89.6578947368
Fidelity                       ,89.5
Fidora                         ,89.0
Fiegl                          ,87.3333333333
Field Stone                    ,86.2307692308
Fielding Hills                 ,90.5263157895
Fields                         ,91.0
Fields Family                  ,89.6666666667
Fiesta del Pomar Junction      ,85.0
Fiesta Winery                  ,80.0
Fietri                         ,89.0
Fife                           ,92.0
Fifi                           ,90.0
Fig                            ,91.0
Figaro                         ,84.5
Figge                          ,86.6666666667
Figgins                        ,92.9
Figuière                       ,89.0
Filipa Pato                    ,90.0
Filippi                        ,86.5
Fillaboa                       ,87.6363636364
Filus                          ,87.0
Filón                          ,86.3333333333
Finca 8                        ,84.5
Finca Adelma                   ,87.5
Finca Agostino                 ,86.6
Finca Albret                   ,87.9285714286
Finca Allende                  ,90.1111111111
Finca Antigua                  ,84.1666666667
Finca Anzil                    ,91.0
Finca Arantei                  ,89.0
Finca Bacara                   ,81.0
Finca Casa Lo Alto             ,87.625
Finca Constancia               ,87.5
Finca Coronado                 ,89.6666666667
Finca de Arantei               ,88.3333333333
Finca Decero                   ,89.3636363636
Finca del Castillo             ,85.0
Finca del Marquesado           ,87.9090909091
Finca Don Carlos               ,85.2
Finca El Encinal               ,86.5
Finca El Monegrillo            ,89.5
Finca El Origen                ,86.2162162162
Finca El Paso                  ,88.0
Finca El Portillo              ,84.1111111111
Finca El Quiñón                ,90.0
Finca El Retiro                ,83.0
Finca Flichman                 ,86.75
Finca Hispana                  ,87.3333333333
Finca Jakue                    ,84.75
Finca La Anita                 ,84.5
Finca la Celia                 ,88.6666666667
Finca La Emperatriz            ,89.1666666667
Finca La Estacada              ,86.0833333333
Finca La Luz                   ,85.2222222222
Finca la Malena                ,86.0
Finca La María                 ,83.0
Finca La Mata                  ,89.3333333333
Finca la Melonera              ,87.0
Finca La Niña                  ,85.0
Finca La Pica                  ,84.0
